,ID,LATITUDE,LONGITUDE,ELEVATION,STATE,NAME,GSN FLAG,HCN/CRN FLAG,WMO ID
50462,US1CAAL0001,37.8123,-122.216,113.4,CA,PIEDMONT 1.0 SE,,,
50463,US1CAAL0002,37.7075,-122.0687,87.5,CA,CASTRO VALLEY 0.5 WSW,,,
50464,US1CAAL0003,37.7169,-122.0585,163.4,CA,CASTRO VALLEY 0.4 NNE,,,
50465,US1CAAL0004,37.6483,-121.8745,107.0,CA,PLEASANTON 1.8 SSE,,,
50466,US1CAAL0006,37.8319,-122.2503,58.2,CA,OAKLAND 4.4 NNW,,,
50467,US1CAAL0007,37.515,-121.9523,9.1,CA,FREMONT 2.6 ESE,,,
50468,US1CAAL0008,37.8557,-122.2301,268.8,CA,BERKELEY 3.8 ESE,,,
50469,US1CAAL0011,37.6821,-122.1332,9.1,CA,SAN LORENZO 0.5 NNW,,,
50470,US1CAAL0012,37.6702,-121.8814,104.9,CA,PLEASANTON 0.4 ESE,,,
50471,US1CAAL0015,37.7817,-122.2124,39.3,CA,OAKLAND 1.0 NE,,,
50472,US1CAAL0016,37.7644,-122.1386,120.4,CA,OAKLAND 7.8 SE,,,
50473,US1CAAL0017,37.8414,-122.1978,399.9,CA,OAKLAND 5.0 NNE,,,
50474,US1CAAL0018,37.8575,-122.2256,349.9,CA,BERKELEY 4.0 E,,,
50475,US1CAAL0020,37.8776,-122.2875,27.1,CA,BERKELEY 0.9 NE,,,
50476,US1CAAL0022,37.513,-121.9691,9.8,CA,FREMONT 1.9 SE,,,
50477,US1CAAL0025,37.8947,-122.2965,16.8,CA,ALBANY 1.7 E,,,
50478,US1CAAL0030,37.7778,-122.2032,35.4,CA,OAKLAND 1.2 ENE,,,
50479,US1CAAL0031,37.5685,-121.9654,25.3,CA,FREMONT 3.3 NNE,,,
50480,US1CAAL0032,37.5269,-122.0104,9.1,CA,NEWARK 1.2 ENE,,,
50481,US1CAAL0033,37.6889,-122.0857,46.9,CA,CASTRO VALLEY 2.0 SW,,,
50482,US1CAAL0035,37.7005,-121.8655,106.1,CA,PLEASANTON 2.3 NNE,,,
50483,US1CAAL0039,37.8552,-122.2892,13.7,CA,BERKELEY 0.9 SSE,,,
50484,US1CAAM0002,38.4969,-120.5604,1063.1,CA,VOLCANO 5.4 NE,,,
50485,US1CAAM0003,38.4986,-120.5364,1115.3,CA,VOLCANO 6.4 NE,,,
50486,US1CAAM0004,38.3904,-120.8045,385.9,CA,SUTTER CREEK 0.1 WSW,,,
50487,US1CAAM0005,38.5054,-120.4993,1241.5,CA,PIONEER 6.4 NE,,,
50488,US1CAAM0006,38.3892,-120.6412,827.2,CA,PINE GROVE 1.9 SSE,,,
50489,US1CAAM0009,38.4882,-120.6313,739.4,CA,VOLCANO 3.2 N,,,
50490,US1CAAM0010,38.3455,-120.7719,375.5,CA,JACKSON 0.4 S,,,
50491,US1CAAM0011,38.3389,-120.7691,413.0,CA,JACKSON 0.8 SSE,,,
50492,US1CABT0002,39.514,-121.518,163.1,CA,OROVILLE 2.7 ENE,,,
50493,US1CABT0003,39.7339,-121.7604,114.3,CA,CHICO 2.8 ESE,,,
50494,US1CABT0005,39.4932,-121.477,203.6,CA,OROVILLE 4.8 E,,,
50495,US1CABT0007,39.7697,-121.8138,76.5,CA,CHICO 1.2 NNW,,,
50496,US1CABT0008,39.7385,-121.832,64.0,CA,CHICO 1.7 SW,,,
50497,US1CABT0009,39.7494,-121.8614,57.9,CA,CHICO 2.9 W,,,
50498,US1CABT0010,39.859,-121.9048,81.1,CA,CHICO 8.9 NW,,,
50499,US1CABT0011,39.7387,-121.7984,75.6,CA,CHICO 1.1 SSE,,,
50500,US1CABT0012,39.737,-121.832,63.7,CA,CHICO 1.8 SW,,,
50501,US1CABT0013,39.5311,-121.4886,120.1,CA,OROVILLE 4.6 ENE,,,
50502,US1CABT0015,39.7549,-121.7823,110.3,CA,CHICO 1.3 E,,,
50503,US1CABT0016,39.8036,-121.5819,709.3,CA,MAGALIA 2.3 SE,,,
50504,US1CABT0017,39.7999,-121.8915,58.2,CA,CHICO 5.5 NW,,,
50505,US1CABT0018,39.3691,-121.6926,26.2,CA,GRIDLEY 0.4 NNE,,,
50506,US1CABT0019,39.7525,-121.8028,78.3,CA,CHICO 0.2 ESE,,,
50507,US1CABT0023,39.7469,-121.8201,69.5,CA,CHICO 0.8 SW,,,
50508,US1CABT0026,39.3348,-121.6458,28.0,CA,GRIDLEY 3.3 SE,,,
50509,US1CABT0032,39.3946,-121.4047,249.9,CA,BANGOR 0.4 N,,,
50510,US1CABT0033,39.4064,-121.5,84.1,CA,PALERMO 2.7 SE,,,
50511,US1CACC0001,37.9898,-122.1085,76.8,CA,MARTINEZ 0.8 SSE,,,
50512,US1CACC0003,37.9485,-122.0541,17.4,CA,PLEASANT HILL 1.2 ESE,,,
50513,US1CACC0004,37.8783,-122.0338,74.1,CA,WALNUT CREEK 1.7 SSE,,,
50514,US1CACC0006,37.8937,-122.1043,75.6,CA,LAFAYETTE 0.7 E,,,
50515,US1CACC0007,37.909,-122.1547,250.5,CA,LAFAYETTE 2.3 WNW,,,
50516,US1CACC0008,38.0545,-122.2327,64.9,CA,CROCKETT 0.7 WNW,,,
50517,US1CACC0010,37.8883,-122.1526,157.9,CA,LAFAYETTE 1.9 WSW,,,
50518,US1CACC0011,37.9744,-122.1384,210.9,CA,MARTINEZ 2.2 SW,,,
50519,US1CACC0012,37.9786,-121.8381,54.3,CA,ANTIOCH 2.2 WSW,,,
50520,US1CACC0013,37.9884,-121.7477,22.3,CA,OAKLEY 1.7 W,,,
50521,US1CACC0014,37.8538,-122.0157,100.9,CA,ALAMO 1.0 WSW,,,
50522,US1CACC0016,37.9783,-122.0134,37.8,CA,CONCORD 0.8 WNW,,,
50523,US1CACC0018,37.8846,-122.0285,84.4,CA,WALNUT CREEK 1.4 SSE,,,
50524,US1CACC0019,37.916,-122.0232,47.5,CA,WALNUT CREEK 1.4 NE,,,
50525,US1CACC0021,37.9593,-121.7811,74.7,CA,ANTIOCH 2.2 SSE,,,
50526,US1CACC0025,37.8698,-122.1384,228.0,CA,MORAGA 2.4 NNW,,,
50527,US1CACC0027,37.9588,-122.0556,13.1,CA,PLEASANT HILL 1.1 ENE,,,
50528,US1CACC0028,37.9363,-122.3157,78.6,CA,EL CERRITO 1.3 NW,,,
50529,US1CACC0031,37.8911,-122.0811,76.8,CA,WALNUT CREEK 2.3 WSW,,,
50530,US1CACC0033,37.7335,-121.9432,125.6,CA,SAN RAMON 1.7 SSE,,,
50531,US1CACC0035,37.9133,-122.3162,29.9,CA,RICHMOND 3.6 SE,,,
50532,US1CACC0036,37.899,-121.723,55.5,CA,BRENTWOOD 2.5 SSW,,,
50533,US1CACC0037,37.9533,-121.9712,81.4,CA,CONCORD 2.1 SE,,,
50534,US1CACC0040,37.9226,-122.3068,41.8,CA,EL CERRITO 0.3 WNW,,,
50535,US1CACC0041,37.9737,-121.9926,52.7,CA,CONCORD 0.4 E,,,
50536,US1CACL0001,39.349,-122.1771,27.7,CA,MAXWELL 5.1 N,,,
50537,US1CACV0002,38.1967,-120.9728,90.8,CA,WALLACE 0.3 NE,,,
50538,US1CACV0004,38.1652,-120.4124,1021.7,CA,MURPHYS 2.8 ENE,,,
50539,US1CACV0006,38.2423,-120.3118,1230.2,CA,ARNOLD 3.2 ENE,,,
50540,US1CACV0008,38.3804,-120.4735,922.6,CA,WILSEYVILLE 2.2 E,,,
50541,US1CADN0001,41.824,-124.1482,19.8,CA,CRESCENT CITY 5.5 NNE,,,
50542,US1CADN0003,41.9293,-124.1499,20.7,CA,SMITH RIVER 0.2 NW,,,
50543,US1CADN0005,41.7998,-124.1428,29.9,CA,CRESCENT CITY 4.2 NE,,,
50544,US1CADN0006,41.9153,-124.136,36.6,CA,SMITH RIVER 1.1 SSE,,,
50545,US1CADN0007,41.8653,-124.1513,14.9,CA,FORT DICK 0.2 SSW,,,
50546,US1CADN0008,41.8617,-124.1437,29.0,CA,CRESCENT CITY 7.8 NNE,,,
50547,US1CADN0009,41.8711,-124.0636,525.5,CA,CRESCENT CITY 10.6 NE,,,
50548,US1CADN0011,41.7851,-124.1999,9.4,CA,CRESCENT CITY 2.1 N,,,
50549,US1CADN0012,41.5134,-123.9867,44.5,CA,KLAMATH 0.8 SE,,,
50550,US1CADN0013,41.9869,-123.7185,523.3,CA,O'BRIEN 5.6 SSW,,,
50551,US1CAED0001,38.6857,-120.8239,541.9,CA,DIAMOND SPRINGS 0.1 W,,,
50552,US1CAED0002,38.7532,-120.8401,548.6,CA,PLACERVILLE 2.9 WNW,,,
50553,US1CAED0003,38.6953,-120.849,534.9,CA,PLACERVILLE 3.7 SW,,,
50554,US1CAED0006,38.672,-120.9759,431.0,CA,CAMERON PARK 0.9 SE,,,
50555,US1CAED0007,38.5925,-120.6094,1033.3,CA,FAIR PLAY 2.8 ESE,,,
50556,US1CAED0010,38.7392,-120.7846,620.6,CA,PLACERVILLE 0.9 NE,,,
50557,US1CAED0011,38.757,-120.5775,1187.2,CA,POLLOCK PINES 0.5 NW,,,
50558,US1CAED0012,38.7186,-120.634,947.3,CA,CAMINO 2.6 ESE,,,
50559,US1CAED0014,38.7135,-121.0816,213.4,CA,EL DORADO HILLS 1.9 N,,,
50560,US1CAED0017,38.7338,-120.711,887.0,CA,CAMINO 2.0 WSW,,,
50561,US1CAED0018,38.7575,-120.6046,1173.2,CA,POLLOCK PINES 1.9 WNW,,,
50562,US1CAED0020,38.8817,-120.0339,1927.9,CA,SOUTH LAKE TAHOE 4.9 SW,,,
50563,US1CAED0021,38.6954,-121.0745,216.1,CA,EL DORADO HILLS 0.7 NNE,,,
50564,US1CAED0023,38.698,-121.0869,235.0,CA,EL DORADO HILLS 0.9 NNW,,,
50565,US1CAED0027,38.6803,-120.691,788.5,CA,PLACERVILLE 6.6 ESE,,,
50566,US1CAED0029,38.8957,-120.9818,507.8,CA,COOL 2.0 ENE,,,
50567,US1CAFR0001,36.7801,-119.8111,92.4,CA,FRESNO 3.4 SSE,,,
50568,US1CAFR0002,36.8611,-119.6931,116.4,CA,CLOVIS 2.9 N,,,
50569,US1CAFR0003,36.9897,-119.3971,509.9,CA,TOLLHOUSE 2.0 SSE,,,
50570,US1CAFR0005,36.9342,-119.3586,425.8,CA,TOLLHOUSE 6.2 SSE,,,
50571,US1CAFR0006,36.798,-119.5535,127.4,CA,SANGER 6.8 N,,,
50572,US1CAFR0007,36.8362,-119.8293,101.5,CA,FRESNO 4.3 NNW,,,
50573,US1CAFR0008,36.5702,-120.0892,55.8,CA,HELM 2.7 NNE,,,
50574,US1CAFR0009,36.9785,-119.3964,643.4,CA,TOLLHOUSE 2.8 SSE,,,
50575,US1CAFR0013,36.833,-119.6808,114.3,CA,CLOVIS 1.3 NE,,,
50576,US1CAFR0014,36.8053,-119.8222,97.2,CA,FRESNO 2.4 NW,,,
50577,US1CAFR0016,36.7881,-119.6654,109.7,CA,FRESNO 7.1 E,,,
50578,US1CAFR0020,36.8559,-119.7412,110.9,CA,FRESNO 5.9 NNE,,,
50579,US1CAFR0021,36.6889,-119.1873,399.0,CA,SQUAW VALLEY 0.6 SE,,,
50580,US1CAFR0022,36.6857,-119.1393,759.6,CA,SQUAW VALLEY 3.1 ESE,,,
50581,US1CAFR0026,36.8768,-119.7435,117.7,CA,FRESNO 7.2 NNE,,,
50582,US1CAFR0028,37.0702,-119.5103,609.6,CA,AUBERRY 1.1 WSW,,,
50583,US1CAHM0001,40.8809,-124.0692,128.0,CA,ARCATA 1.1 NE,,,
50584,US1CAHM0002,40.8248,-124.0382,23.5,CA,BAYSIDE 1.8 SE,,,
50585,US1CAHM0003,41.2084,-124.1027,172.8,CA,ORICK 5.9 SSW,,,
50586,US1CAHM0004,40.9231,-124.084,99.1,CA,MCKINLEYVILLE 2.7 SE,,,
50587,US1CAHM0005,40.8962,-123.9984,111.6,CA,MCKINLEYVILLE 7.3 ESE,,,
50588,US1CAHM0006,41.0783,-124.1517,61.3,CA,TRINIDAD 1.5 NNW,,,
50589,US1CAHM0007,40.2516,-124.1823,96.3,CA,HONEYDEW 3.1 WNW,,,
50590,US1CAHM0009,40.9778,-124.086,82.3,CA,MCKINLEYVILLE 2.3 NE,,,
50591,US1CAHM0010,40.1082,-123.9007,186.5,CA,REDWAY 4.3 W,,,
50592,US1CAHM0011,40.5728,-124.1444,39.0,CA,FORTUNA 0.9 SSW,,,
50593,US1CAHM0012,40.6005,-124.1613,29.9,CA,FORTUNA 1.5 NW,,,
50594,US1CAHM0013,40.1387,-123.9061,554.7,CA,REDWAY 4.8 WNW,,,
50595,US1CAHM0014,40.2093,-123.8941,164.3,CA,MIRANDA 4.1 SW,,,
50596,US1CAHM0016,40.7563,-124.1661,53.6,CA,BAYVIEW 0.8 SE,,,
50597,US1CAHM0018,40.7885,-124.1536,35.1,CA,EUREKA 0.5 SSE,,,
50598,US1CAHM0019,40.8768,-124.0973,5.2,CA,ARCATA 1.1 NW,,,
50599,US1CAHM0020,40.5673,-124.1357,59.4,CA,FORTUNA 1.3 S,,,
50600,US1CAHM0021,40.8873,-124.0724,88.1,CA,ARCATA 1.4 NNE,,,
50601,US1CAHM0022,40.9392,-123.6236,199.6,CA,WILLOW CREEK 4.5 NNE,,,
50602,US1CAHM0024,40.7997,-124.1618,18.6,CA,EUREKA 0.4 NW,,,
50603,US1CAHM0025,40.8757,-124.0964,4.6,CA,ARCATA 1.0 NW,,,
50604,US1CAHM0026,40.4734,-123.7013,815.3,CA,BRIDGEVILLE 5.2 ENE,,,
50605,US1CAHM0027,41.0095,-124.0926,5.5,CA,TRINIDAD 4.2 SE,,,
50606,US1CAHM0029,40.5867,-124.1409,19.8,CA,FORTUNA 0.1 NW,,,
50607,US1CAHM0030,40.0775,-123.8239,126.5,CA,GARBERVILLE 2.2 SW,,,
50608,US1CAHM0031,40.0677,-123.83,118.6,CA,GARBERVILLE 2.9 SW,,,
50609,US1CAHM0032,40.0886,-123.8103,155.4,CA,GARBERVILLE 1.1 WSW,,,
50610,US1CAHM0033,40.8959,-124.0951,9.8,CA,ARCATA 2.1 NNW,,,
50611,US1CAHM0034,40.7895,-124.0795,32.3,CA,KNEELAND 4.8 WNW,,,
50612,US1CAHM0035,40.7642,-124.1476,59.1,CA,EUREKA 2.2 S,,,
50613,US1CAHM0036,40.0368,-124.0524,337.4,CA,SHELTER COVE 1.2 ENE,,,
50614,US1CAHM0037,40.9527,-124.0337,52.7,CA,MCKINLEYVILLE 4.3 E,,,
50615,US1CAHM0038,40.7659,-123.9985,612.0,CA,KNEELAND 0.4 NNW,,,
50616,US1CAHM0039,40.8881,-123.9944,54.6,CA,BLUE LAKE 0.6 NNW,,,
50617,US1CAHM0040,40.9383,-124.1264,17.7,CA,MCKINLEYVILLE 1.2 SSW,,,
50618,US1CAHM0041,40.757,-124.1814,30.5,CA,EUREKA 3.0 SSW,,,
50619,US1CAHM0042,40.9496,-124.1037,38.7,CA,MCKINLEYVILLE 0.7 ESE,,,
50620,US1CAHM0044,40.1093,-123.8519,291.1,CA,REDWAY 1.8 WSW,,,
50621,US1CAHM0046,41.0614,-124.124,87.5,CA,TRINIDAD 1.0 ENE,,,
50622,US1CAHM0047,40.6578,-123.9245,745.5,CA,HYDESVILLE 11.4 NE,,,
50623,US1CAHM0048,40.9473,-123.6279,152.7,CA,WILLOW CREEK 4.9 NNE,,,
50624,US1CAHM0050,40.7957,-124.1335,21.0,CA,EUREKA 1.2 E,,,
50625,US1CAHM0051,40.9754,-124.0882,82.3,CA,MCKINLEYVILLE 2.1 NE,,,
50626,US1CAHM0052,40.7109,-123.9758,624.8,CA,KNEELAND 3.5 SSE,,,
50627,US1CAHM0054,40.8506,-124.0517,64.0,CA,ARCATA 1.9 SE,,,
50628,US1CAHM0056,40.1538,-123.6376,480.7,CA,REDWAY 9.9 ENE,,,
50629,US1CAHM0060,41.0593,-124.1398,54.9,CA,TRINIDAD 0.2 NE,,,
50630,US1CAHM0063,40.8724,-124.0973,4.6,CA,ARCATA 0.9 WNW,,,
50631,US1CAHM0065,40.0394,-123.9596,306.3,CA,WHITETHORN 1.4 NW,,,
50632,US1CAHM0066,40.0447,-123.959,294.7,CA,WHITETHORN 1.7 NNW,,,
50633,US1CAHM0068,40.7852,-124.1575,46.0,CA,EUREKA 0.7 S,,,
50634,US1CAHM0070,40.2002,-124.1053,425.2,CA,HONEYDEW 3.2 SSE,,,
50635,US1CAHM0073,40.3172,-124.2816,28.0,CA,PETROLIA 0.6 SSE,,,
50636,US1CAHM0074,40.7987,-124.0381,419.1,CA,KNEELAND 3.4 WNW,,,
50637,US1CAHM0078,40.1097,-123.8017,159.7,CA,GARBERVILLE 0.8 NNW,,,
50638,US1CAIN0001,37.3626,-118.3883,1261.9,CA,BISHOP 0.6 SE,,,
50639,US1CAIN0002,37.3227,-118.5404,1829.4,CA,BISHOP 8.5 WSW,,,
50640,US1CAIN0004,37.3878,-118.4141,1274.4,CA,BISHOP 1.7 NW,,,
50641,US1CAIN0005,37.4115,-118.5474,1382.9,CA,BISHOP 8.8 WNW,,,
50642,US1CAIN0006,37.3992,-118.3465,1254.6,CA,LAWS 0.1SW,,,
50643,US1CAIN0007,37.3854,-118.415,1275.0,CA,BISHOP 1.6 NW,,,
50644,US1CAIN0008,36.8061,-118.2014,1193.0,CA,INDEPENDENCE 0.2 NNW,,,
50645,US1CAIN0009,37.1688,-118.2878,1210.7,CA,BIG PINE 0.5 ENE,,,
50646,US1CAIN0010,37.3844,-118.4228,1282.0,CA,BISHOP 1.8 NW,,,
50647,US1CAIN0011,37.1777,-118.3055,1222.2,CA,BIG PINE 1.0 NW,,,
50648,US1CAIN0012,37.3474,-118.4153,1286.6,CA,BISHOP 1.7 SW,,,
50649,US1CAIN0013,37.3786,-118.4178,1281.1,CA,BISHOP 1.4 WNW,,,
50650,US1CAKG0001,36.2932,-119.7718,68.0,CA,LEMOORE 0.9 ESE,,,
50651,US1CAKG0002,36.2399,-119.7559,64.9,CA,LEMOORE 4.4 SSE,,,
50652,US1CAKG0003,36.295,-119.7914,68.0,CA,LEMOORE 0.3 SW,,,
50653,US1CAKG0004,36.3769,-119.6527,78.6,CA,HANFORD 3.6 N,,,
50654,US1CAKG0005,36.3349,-119.6743,74.7,CA,HANFORD 1.7 WNW,,,
50655,US1CAKG0006,36.3314,-119.6668,74.1,CA,HANFORD 1.2 WNW,,,
50656,US1CAKN0001,35.6345,-117.9782,1316.4,CA,INYOKERN 9.4 WSW,,,
50657,US1CAKN0002,35.1479,-118.016,742.2,CA,CALIFORNIA CITY 11.9 WSW,,,
50658,US1CAKN0003,35.1323,-118.4799,1202.4,CA,TEHACHAPI 2.2 W,,,
50659,US1CAKN0005,34.8266,-118.9547,1531.0,CA,FRAZIER PARK 0.6 WNW,,,
50660,US1CAKN0009,34.8353,-119.1631,1834.0,CA,PINE MOUNTAIN CLUB 0.9 SSW,,,
50661,US1CAKN0010,34.85,-119.1333,1606.0,CA,PINE MOUNTAIN CLUB 1.4 ENE,,,
50662,US1CAKN0013,35.7022,-118.1739,926.3,CA,ONYX 2.8 ENE,,,
50663,US1CAKN0017,35.5832,-119.3483,99.1,CA,WASCO 0.8 SSW,,,
50664,US1CAKN0020,34.9622,-118.2342,883.9,CA,MOJAVE 6.9 SSW,,,
50665,US1CAKN0021,35.0627,-119.4073,276.1,CA,MARICOPA 0.4 WNW,,,
50666,US1CAKN0022,35.3311,-119.1078,112.8,CA,BAKERSFIELD 6.1 WSW,,,
50667,US1CAKN0026,35.4088,-118.5071,1047.0,CA,WALKER BASIN 0.9 E,,,
50668,US1CAKN0029,34.8197,-118.9956,1579.8,CA,LAKE OF THE WOODS 0.2 NNE,,,
50669,US1CAKN0031,35.1464,-118.4986,1184.8,CA,TEHACHAPI 3.4 WNW,,,
50670,US1CALA0001,34.1689,-118.2947,155.8,CA,GLENDALE 2.4 WSW,,,
50671,US1CALA0002,33.9373,-117.9844,88.1,CA,WHITTIER 3.6 ESE,,,
50672,US1CALA0003,33.7902,-118.3369,61.0,CA,TORRANCE 2.8 SW,,,
50673,US1CALA0005,34.1874,-118.1245,403.3,CA,ALTADENA 0.7 ESE,,,
50674,US1CALA0006,34.0165,-118.4598,45.1,CA,SANTA MONICA 1.9 E,,,
50675,US1CALA0007,34.1805,-118.6497,272.5,CA,WOODLAND HILLS 2.6 WNW,,,
50676,US1CALA0008,34.0786,-118.687,207.9,CA,MONTE NIDO 0.2 SSW,,,
50677,US1CALA0009,34.1543,-118.42,194.5,CA,SHERMAN OAKS 1.7 ENE,,,
50678,US1CALA0010,33.9862,-118.0664,52.1,CA,WHITTIER 2.9 WNW,,,
50679,US1CALA0011,33.8192,-118.3771,35.7,CA,REDONDO BEACH 2.6 S,,,
50680,US1CALA0012,34.2033,-118.568,234.1,CA,WINNETKA 0.7 SSE,,,
50681,US1CALA0013,33.9506,-118.2089,32.9,CA,SOUTH GATE 1.1 WNW,,,
50682,US1CALA0014,34.4268,-118.4275,492.9,CA,CANYON COUNTRY 2.6 E,,,
50683,US1CALA0015,34.121,-117.7068,446.5,CA,CLAREMONT 0.5 E,,,
50684,US1CALA0021,34.1617,-118.0285,198.7,CA,ARCADIA 2.1 NNE,,,
50685,US1CALA0023,34.0232,-117.7965,285.0,CA,DIAMOND BAR 1.9 NNE,,,
50686,US1CALA0029,33.8437,-118.2649,4.6,CA,CARSON 0.7 NW,,,
50687,US1CALA0030,34.1712,-118.4353,205.7,CA,LOS ANGELES 4.3 NNW,,,
50688,US1CALA0031,34.7184,-118.0659,721.2,CA,LANCASTER 6.5 ENE,,,
50689,US1CALA0033,34.1988,-118.3093,264.6,CA,BURBANK 1.1 ENE,,,
50690,US1CALA0034,34.27,-118.2874,601.7,CA,LA CRESCENTA-MONTROSE 3.9 NW,,,
50691,US1CALA0035,33.7798,-118.3852,330.1,CA,RANCHO PALOS VERDES 2.0 NW,,,
50692,US1CALA0036,34.1392,-118.1161,225.2,CA,PASADENA 2.0 SE,,,
50693,US1CALA0038,33.7766,-118.1467,14.6,CA,LONG BEACH 1.1 SE,,,
50694,US1CALA0039,33.7753,-118.3704,309.1,CA,RANCHO PALOS VERDES 1.3 NNW,,,
50695,US1CALA0041,34.2793,-118.363,377.6,CA,SAN FERNANDO 4.2 E,,,
50696,US1CALA0043,34.1619,-118.1073,277.7,CA,PASADENA 1.8 E,,,
50697,US1CALA0044,33.834,-118.3281,28.0,CA,TORRANCE 0.7 E,,,
50698,US1CALA0046,34.2406,-118.2611,570.6,CA,LA CRESCENTA-MONTROSE 1.6 WNW,,,
50699,US1CALA0048,34.0318,-118.4853,56.7,CA,SANTA MONICA 1.3 NNE,,,
50700,US1CALA0049,33.986,-118.409,7.0,CA,CULVER CITY 1.6 SSW,,,
50701,US1CALA0051,34.6802,-118.1103,740.4,CA,LANCASTER 3.9 ESE,,,
50702,US1CALA0054,34.1406,-118.6281,329.2,CA,CALABASAS 1.9 E,,,
50703,US1CALA0060,34.4064,-118.4866,475.8,CA,SANTA CLARITA 1.4 ESE,,,
50704,US1CALA0063,34.1791,-118.1047,331.9,CA,ALTADENA 1.9 ESE,,,
50705,US1CALA0064,34.0809,-118.2729,123.4,CA,LOS ANGELES 2.6 NW,,,
50706,US1CALA0066,34.0473,-118.5326,84.7,CA,PACIFIC PALISADES 1.3 NW,,,
50707,US1CALA0067,34.3898,-118.5569,381.3,CA,SANTA CLARITA 3.1 WSW,,,
50708,US1CALA0068,33.8675,-118.089,18.0,CA,ARTESIA 0.5 W,,,
50709,US1CALA0075,33.7395,-118.3169,134.4,CA,SAN PEDRO 1.4 W,,,
50710,US1CALA0077,34.6831,-118.0802,734.0,CA,LANCASTER 5.5 E,,,
50711,US1CALA0078,33.8299,-118.3882,25.0,CA,REDONDO BEACH 2.0 SSW,,,
50712,US1CALA0081,34.1354,-117.8238,293.2,CA,GLENDORA 1.4 ESE,,,
50713,US1CALK0003,39.1068,-122.909,438.0,CA,LAKEPORT 4.5 N,,,
50714,US1CALK0004,39.0789,-122.9169,417.6,CA,LAKEPORT 2.5 N,,,
50715,US1CALK0006,38.706,-122.6031,388.0,CA,MIDDLETOWN 3.3 SSE,,,
50716,US1CALK0008,38.8652,-122.5636,483.1,CA,LOWER LAKE 4.0 SE,,,
50717,US1CALK0009,39.1682,-122.9778,438.9,CA,UPPER LAKE 3.6 W,,,
50718,US1CALK0010,38.8258,-122.722,766.6,CA,COBB 0.8 S,,,
50719,US1CALK0013,39.4358,-122.9689,585.8,CA,WILLITS 20.4 E,,,
50720,US1CALK0014,39.0512,-122.9218,428.5,CA,LAKEPORT 0.6 N,,,
50721,US1CALS0001,40.3676,-120.6739,1326.8,CA,SUSANVILLE 3.2 SSW,,,
50722,US1CALS0002,40.363,-120.674,1325.0,CA,SUSANVILLE 3.5 SSW,,,
50723,US1CALS0004,40.4067,-120.66,1286.3,CA,SUSANVILLE 0.6 WSW,,,
50724,US1CALS0006,40.8895,-121.1781,1273.5,CA,MCARTHUR 16.0 SE,,,
50725,US1CAMA0001,37.4415,-119.6316,1302.7,CA,OAKHURST 7.5 N,,,
50726,US1CAMA0002,37.2717,-119.802,549.2,CA,RAYMOND 6.8 NE,,,
50727,US1CAMA0003,37.1241,-119.761,487.1,CA,YOSEMITE LAKES 4.7 S,,,
50728,US1CAMA0004,37.3996,-119.7381,865.6,CA,AHWAHNEE 2.5 NNW,,,
50729,US1CAMA0005,37.258,-119.7138,699.8,CA,COARSEGOLD 0.8 WSW,,,
50730,US1CAMA0007,37.247,-119.6855,815.0,CA,COARSEGOLD 1.4 SE,,,
50731,US1CAMA0008,37.116,-120.252,72.5,CA,CHOWCHILLA 0.3 E,,,
50732,US1CAMA0009,37.0367,-119.9842,109.4,CA,LAKE MADERA 1.3 NNE,,,
50733,US1CAMC0004,41.5135,-120.3648,1626.4,CA,ALTURAS 9.5 E,,,
50734,US1CAMD0001,39.2206,-123.3312,759.6,CA,UKIAH 8.4 NW,,,
50735,US1CAMD0003,39.0062,-123.4084,323.4,CA,BOONVILLE 2.2 WSW,,,
50736,US1CAMD0004,39.2754,-123.2198,235.0,CA,REDWOOD VALLEY 1.1 NW,,,
50737,US1CAMD0005,39.1054,-123.7062,44.8,CA,ELK 1.8 NNE,,,
50738,US1CAMD0006,38.875,-123.6,296.6,CA,POINT ARENA 5.5 ESE,,,
50739,US1CAMD0007,39.1583,-123.2248,227.4,CA,UKIAH 1.2 NW,,,
50740,US1CAMD0009,39.1413,-123.1994,183.2,CA,UKIAH 0.6 ESE,,,
50741,US1CAMD0010,38.9844,-123.158,175.0,CA,HOPLAND 2.4 WNW,,,
50742,US1CAMD0012,39.37,-123.45,570.9,CA,WILLITS 6.0 WSW,,,
50743,US1CAMD0013,39.2721,-123.2266,246.9,CA,REDWOOD VALLEY 1.3 WNW,,,
50744,US1CAMD0014,39.2723,-123.1785,278.0,CA,REDWOOD VALLEY 1.5 ENE,,,
50745,US1CAMD0015,39.3257,-123.7942,98.5,CA,MENDOCINO 1.3 NNE,,,
50746,US1CAMD0016,39.0833,-123.2191,210.6,CA,UKIAH 4.3 S,,,
50747,US1CAMD0017,39.6724,-123.4898,502.0,CA,LAYTONVILLE 1.1 SW,,,
50748,US1CAMD0018,38.8828,-123.61,319.4,CA,POINT ARENA 4.8 ESE,,,
50749,US1CAMD0019,39.6567,-123.7698,220.1,CA,WESTPORT 1.6 NNE,,,
50750,US1CAMD0021,39.1878,-123.7096,193.9,CA,ALBION 4.0 SE,,,
50751,US1CAMD0022,39.814,-123.5343,633.4,CA,LAYTONVILLE 9.8 NNW,,,
50752,US1CAMD0025,38.7701,-123.5349,37.2,CA,GUALALA 0.5 NW,,,
