YearMonth,temp_bins,0
200605,70-79F,10
200605,80-89F,12
200605,90-99F,0
200605,>100F,0
200606,20-29F,0
200606,30-39F,0
200606,40-49F,0
200606,50-59F,0
200606,60-69F,4
200606,70-79F,7
200606,80-89F,9
200606,90-99F,9
200606,>100F,1
200607,20-29F,0
200607,30-39F,0
200607,40-49F,0
200607,50-59F,0
200607,60-69F,0
200607,70-79F,7
200607,80-89F,6
200607,90-99F,12
200607,>100F,6
200608,20-29F,0
200608,30-39F,0
200608,40-49F,0
200608,50-59F,0
200608,60-69F,0
200608,70-79F,11
200608,80-89F,17
200608,90-99F,3
200608,>100F,0
200609,20-29F,0
200609,30-39F,0
200609,40-49F,0
200609,50-59F,0
200609,60-69F,2
200609,70-79F,9
200609,80-89F,14
200609,90-99F,5
200609,>100F,0
200610,20-29F,0
200610,30-39F,0
200610,40-49F,0
200610,50-59F,4
200610,60-69F,12
200610,70-79F,14
200610,80-89F,1
200610,90-99F,0
200610,>100F,0
200611,20-29F,0
200611,30-39F,0
200611,40-49F,4
200611,50-59F,10
200611,60-69F,14
200611,70-79F,2
200611,80-89F,0
200611,90-99F,0
200611,>100F,0
200612,20-29F,0
200612,30-39F,0
200612,40-49F,6
200612,50-59F,22
200612,60-69F,3
200612,70-79F,0
200612,80-89F,0
200612,90-99F,0
200612,>100F,0
200701,20-29F,0
200701,30-39F,1
200701,40-49F,7
200701,50-59F,23
200701,60-69F,0
200701,70-79F,0
200701,80-89F,0
200701,90-99F,0
200701,>100F,0
200702,20-29F,0
200702,30-39F,0
200702,40-49F,6
200702,50-59F,13
200702,60-69F,8
200702,70-79F,1
200702,80-89F,0
200702,90-99F,0
200702,>100F,0
200703,20-29F,0
200703,30-39F,0
200703,40-49F,0
200703,50-59F,6
200703,60-69F,14
200703,70-79F,11
200703,80-89F,0
200703,90-99F,0
200703,>100F,0
200704,20-29F,0
200704,30-39F,0
200704,40-49F,0
200704,50-59F,5
200704,60-69F,11
200704,70-79F,11
200704,80-89F,3
200704,90-99F,0
200704,>100F,0
200705,20-29F,0
200705,30-39F,0
200705,40-49F,0
200705,50-59F,2
200705,60-69F,8
200705,70-79F,11
200705,80-89F,10
200705,90-99F,0
200705,>100F,0
200706,20-29F,0
200706,30-39F,0
200706,40-49F,0
200706,50-59F,0
200706,60-69F,2
200706,70-79F,14
200706,80-89F,10
200706,90-99F,4
200706,>100F,0
200707,20-29F,0
200707,30-39F,0
200707,40-49F,0
200707,50-59F,0
200707,60-69F,0
200707,70-79F,11
200707,80-89F,15
200707,90-99F,4
200707,>100F,1
200708,20-29F,0
200708,30-39F,0
200708,40-49F,0
200708,50-59F,0
200708,60-69F,2
200708,70-79F,7
200708,80-89F,14
200708,90-99F,7
200708,>100F,1
200709,20-29F,0
200709,30-39F,0
200709,40-49F,0
200709,50-59F,0
200709,60-69F,7
200709,70-79F,14
200709,80-89F,7
200709,90-99F,2
200709,>100F,0
200710,20-29F,0
200710,30-39F,0
200710,40-49F,0
200710,50-59F,2
200710,60-69F,16
200710,70-79F,13
200710,80-89F,0
200710,90-99F,0
200710,>100F,0
200711,20-29F,0
200711,30-39F,0
200711,40-49F,0
200711,50-59F,9
200711,60-69F,11
200711,70-79F,10
200711,80-89F,0
200711,90-99F,0
200711,>100F,0
200712,20-29F,0
200712,30-39F,1
200712,40-49F,9
200712,50-59F,19
200712,60-69F,2
200712,70-79F,0
200712,80-89F,0
200712,90-99F,0
200712,>100F,0
200801,20-29F,0
200801,30-39F,1
200801,40-49F,19
200801,50-59F,11
200801,60-69F,0
200801,70-79F,0
200801,80-89F,0
200801,90-99F,0
200801,>100F,0
200802,20-29F,0
200802,30-39F,0
200802,40-49F,5
200802,50-59F,16
200802,60-69F,8
200802,70-79F,0
200802,80-89F,0
200802,90-99F,0
200802,>100F,0
200803,20-29F,0
200803,30-39F,0
200803,40-49F,0
200803,50-59F,13
200803,60-69F,14
200803,70-79F,4
200803,80-89F,0
200803,90-99F,0
200803,>100F,0
200804,20-29F,0
200804,30-39F,0
200804,40-49F,0
200804,50-59F,9
200804,60-69F,8
200804,70-79F,8
200804,80-89F,5
200804,90-99F,0
200804,>100F,0
200805,20-29F,0
200805,30-39F,0
200805,40-49F,0
200805,50-59F,0
200805,60-69F,11
200805,70-79F,13
200805,80-89F,3
200805,90-99F,4
200805,>100F,0
200806,20-29F,0
200806,30-39F,0
200806,40-49F,0
200806,50-59F,0
200806,60-69F,4
200806,70-79F,8
200806,80-89F,12
200806,90-99F,5
200806,>100F,1
200807,20-29F,0
200807,30-39F,0
200807,40-49F,0
200807,50-59F,0
200807,60-69F,1
200807,70-79F,6
200807,80-89F,18
200807,90-99F,3
200807,>100F,3
200808,20-29F,0
200808,30-39F,0
200808,40-49F,0
200808,50-59F,0
200808,60-69F,0
200808,70-79F,9
200808,80-89F,13
200808,90-99F,8
200808,>100F,1
200809,20-29F,0
200809,30-39F,0
200809,40-49F,0
200809,50-59F,0
200809,60-69F,2
200809,70-79F,7
200809,80-89F,14
200809,90-99F,7
200809,>100F,0
200810,20-29F,0
200810,30-39F,0
200810,40-49F,0
200810,50-59F,0
200810,60-69F,9
200810,70-79F,15
200810,80-89F,7
200810,90-99F,0
200810,>100F,0
200811,20-29F,0
200811,30-39F,0
200811,40-49F,0
200811,50-59F,14
200811,60-69F,13
200811,70-79F,3
200811,80-89F,0
200811,90-99F,0
200811,>100F,0
200812,20-29F,0
200812,30-39F,1
200812,40-49F,16
200812,50-59F,13
200812,60-69F,1
200812,70-79F,0
200812,80-89F,0
200812,90-99F,0
200812,>100F,0
200901,20-29F,0
200901,30-39F,1
200901,40-49F,6
200901,50-59F,14
200901,60-69F,10
200901,70-79F,0
200901,80-89F,0
200901,90-99F,0
200901,>100F,0
200902,20-29F,0
200902,30-39F,0
200902,40-49F,9
200902,50-59F,18
200902,60-69F,1
200902,70-79F,0
200902,80-89F,0
200902,90-99F,0
200902,>100F,0
200903,20-29F,0
200903,30-39F,0
200903,40-49F,0
200903,50-59F,15
200903,60-69F,11
200903,70-79F,5
200903,80-89F,0
200903,90-99F,0
200903,>100F,0
200904,20-29F,0
200904,30-39F,0
200904,40-49F,0
200904,50-59F,9
200904,60-69F,12
200904,70-79F,5
200904,80-89F,4
200904,90-99F,0
200904,>100F,0
200905,20-29F,0
200905,30-39F,0
200905,40-49F,0
200905,50-59F,1
200905,60-69F,6
200905,70-79F,15
200905,80-89F,6
200905,90-99F,3
200905,>100F,0
200906,20-29F,0
200906,30-39F,0
200906,40-49F,0
200906,50-59F,0
200906,60-69F,12
200906,70-79F,7
200906,80-89F,5
200906,90-99F,5
200906,>100F,1
200907,20-29F,0
200907,30-39F,0
200907,40-49F,0
200907,50-59F,0
200907,60-69F,0
200907,70-79F,11
200907,80-89F,11
200907,90-99F,9
200907,>100F,0
200908,20-29F,0
200908,30-39F,0
200908,40-49F,0
200908,50-59F,0
200908,60-69F,1
200908,70-79F,9
200908,80-89F,12
200908,90-99F,9
200908,>100F,0
200909,20-29F,0
200909,30-39F,0
200909,40-49F,0
200909,50-59F,0
200909,60-69F,1
200909,70-79F,6
200909,80-89F,12
200909,90-99F,11
200909,>100F,0
200910,20-29F,0
200910,30-39F,0
200910,40-49F,0
200910,50-59F,2
200910,60-69F,14
200910,70-79F,14
200910,80-89F,1
200910,90-99F,0
200910,>100F,0
200911,20-29F,0
200911,30-39F,0
200911,40-49F,0
200911,50-59F,15
200911,60-69F,14
200911,70-79F,1
200911,80-89F,0
200911,90-99F,0
200911,>100F,0
200912,20-29F,0
200912,30-39F,3
200912,40-49F,9
200912,50-59F,18
200912,60-69F,1
200912,70-79F,0
200912,80-89F,0
200912,90-99F,0
200912,>100F,0
